id,handle,title,body,sku,price,"Variant Taxable",barcode,"Image Src","Image Position",collection
784,300-305-026-corona-2-drawer-flat-screen-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-FLAT-SCREEN-TV-UNIT-GREY-2020-02-300-305-026-400x229.jpg
",2,
785,300-305-026-corona-2-drawer-flat-screen-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-FLAT-SCREEN-TV-UNIT-GREY-2020-03-300-305-026-400x197.jpg
",3,
786,300-305-026-corona-2-drawer-flat-screen-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-FLAT-SCREEN-TV-UNIT-GREY-2020-04-300-305-026-332x400.jpg
",4,
787,300-305-026-corona-2-drawer-flat-screen-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-FLAT-SCREEN-TV-UNIT-GREY-2020-05-300-305-026-400x197.jpg
",5,
788,300-305-026-corona-2-drawer-flat-screen-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-FLAT-SCREEN-TV-UNIT-GREY-2020-07-300-305-026-400x271.jpg
",6,
789,300-305-026-corona-2-drawer-flat-screen-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-FLAT-SCREEN-TV-UNIT-GREY-2020-06-300-305-026-400x270.jpg
",7,
797,300-305-009-corona-corner-tv-cabinet,"Corona Corner TV Cabinet","<br><h3> <h3>Distressed Waxed Pine</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3><h3>Key Features</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 850 x 430 x 785  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-305-009-101</td>   <td>865 x 780 x 92</td> <td>0.0621</td> <td>19.00</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3><h3>Information &amp; Materials</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> PINE, PLYWOOD BACK PANEL, METAL HANDLE, METAL HINGES</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- SHELF SPACE W760 D360 H235MM--> <div class=""column-12 column-lg-6"">Shelf Space W760 D360 H235mm</div> <div class=""column-12 column-lg-6"">Cupboard Space W760 D360 H395mm</div> <div class=""column-12 column-lg-6"">Shelf Opening Height 165mm</div> <div class=""column-12 column-lg-6"">Shelf Opening Width 670mm</div> <div class=""column-12 column-lg-6"">Door Size W330 H345mm</div> <div class=""column-12 column-lg-6"">Top Thickness 25mm</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-305-009,59.50,FALSE,5056065604887,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-DISTRESSED-WAXED-PINE-2020-01-300-305-009-400x385.jpg
",1,"All Living Room"
798,300-305-009-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-DISTRESSED-WAXED-PINE-2020-02-300-305-009-400x336.jpg
",2,
799,300-305-009-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-DISTRESSED-WAXED-PINE-2020-03-300-305-009-400x369.jpg
",3,
800,300-305-009-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-DISTRESSED-WAXED-PINE-2020-05-300-305-009-400x379.jpg
",4,
801,300-305-009-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-DISTRESSED-WAXED-PINE-300-305-009-400x400.jpg
",5,
802,300-305-009-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-DISTRESSED-WAXED-PINE-2020-04-300-305-009-215x400.jpg
",6,
803,300-305-009-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-DISTRESSED-WAXED-PINE-2020-07-300-305-009-400x334.jpg
",7,
804,300-305-009-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-DISTRESSED-WAXED-PINE-2020-06-300-305-009-400x286.jpg
",8,
813,300-305-036-corona-corner-tv-cabinet,"Corona Corner TV Cabinet","<br><h3> <h3>White/Distressed Waxed Pine</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3><h3>Key Features</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 850 x 435 x 785  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-305-036-201</td>   <td>875 x 780 x 85</td> <td>0.0580</td> <td>22.40</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3><h3>Information &amp; Materials</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> PINE TOP PANEL, MDF, MDF BACK PANEL, METAL HANDLE, METAL HINGES, METAL STUDS</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- SHELF SPACE W760 D370 H235MM--> <div class=""column-12 column-lg-6"">Shelf Space W760 D370 H235mm</div> <div class=""column-12 column-lg-6"">Shelf Opening Height 165mm</div> <div class=""column-12 column-lg-6"">Shelf Opening Width 665mm</div> <div class=""column-12 column-lg-6"">Cupboard Space W760 D370 H365mm</div> <div class=""column-12 column-lg-6"">Door Size W330 H355mm</div> <div class=""column-12 column-lg-6"">Top Thickness 25mm</div> <div class=""column-12 column-lg-6"">Anti-tip Strap Included</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-305-036,59.00,FALSE,5056065612264,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-WHITE-2020-01-300-305-036-400x382.jpg
",1,"All Living Room"
814,300-305-036-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-WHITE-2020-02-300-305-036-400x316.jpg
",2,
815,300-305-036-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-WHITE-2020-03-300-305-036-400x365.jpg
",3,
816,300-305-036-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-WHITE-2020-04-300-305-036-220x400.jpg
",4,
817,300-305-036-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-WHITE-2020-05-300-305-036-400x378.jpg
",5,
818,300-305-036-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-WHITE-2020-06-300-305-036-400x377.jpg
",6,
819,300-305-036-corona-corner-tv-cabinet,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/CORONA-CORNER-TV-CABINET-WHITE-2020-07-300-305-036-400x265.jpg
",7,
827,300-305-029-ludlow-tv-unit,"Ludlow TV Unit","<br><h3> <h3>White/Oak Lacquer</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3><h3>Key Features</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 850 x 410 x 595  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-305-029-201</td>   <td>920 x 500 x 100</td> <td>0.0460</td> <td>17.50</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3><h3>Information &amp; Materials</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> PINE TOP PANEL, MDF, METAL HANDLE</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- SHELF SPACE W780 D350 H165MM--> <div class=""column-12 column-lg-6"">Shelf Space W780 D350 H165mm</div> <div class=""column-12 column-lg-6"">Cupboard Space W780 D350 H250mm</div> <div class=""column-12 column-lg-6"">Shelf Opening Width 710mm</div> <div class=""column-12 column-lg-6"">Door Size W350 H270mm</div> <div class=""column-12 column-lg-6"">Top Thickness 18mm</div> <div class=""column-12 column-lg-6"">Leg Thickness 60mm X 25mm</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-305-029,45.00,FALSE,5056065610086,"https://seconique.co.uk/wp-content/uploads/2018/11/LUDLOW-TV-UNIT-WHITEOAK-EFFECT-2019-01-300-305-029-400x304.jpg
",1,"All Living Room"
828,300-305-029-ludlow-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/LUDLOW-TV-UNIT-WHITEOAK-EFFECT-2019-02-300-305-029-400x280.jpg
",2,
829,300-305-029-ludlow-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/LUDLOW-TV-UNIT-WHITEOAK-EFFECT-2019-03-300-305-029-400x277.jpg
",3,
830,300-305-029-ludlow-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/LUDLOW-TV-UNIT-WHITEOAK-EFFECT-2019-04-300-305-029-274x400.jpg
",4,
831,300-305-029-ludlow-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/LUDLOW-TV-UNIT-WHITEOAK-EFFECT-2019-05-300-305-029-400x285.jpg
",5,
837,300-305-047-madrid-tv-unit,"Madrid TV Unit","<br><h3> <h3>Black/Acacia Effect</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3><h3>Key Features</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 1300 x 390 x 485  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-305-047-101</td>   <td>1510 x 450 x 80</td> <td>0.0544</td> <td>22.00</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3><h3>Information &amp; Materials</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> COMPOSITE BOARD FRAME, PAPER VENEER, PLASTIC VENEER, MDF BACK PANEL, METAL HANDLE, METAL HINGES, METAL FEET</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- TOP SHELF SPACE W820 D360 H135MM--> <div class=""column-12 column-lg-6"">Top Shelf Space W820 D360 H135mm</div> <div class=""column-12 column-lg-6"">Bottom Shelf Space W820 D360 H150mm</div> <div class=""column-12 column-lg-6"">Cupboard Space W430 D360 H360mm</div> <div class=""column-12 column-lg-6"">Cupboard Opening Width 410mm</div> <div class=""column-12 column-lg-6"">Door Size W445 H355mm</div> <div class=""column-12 column-lg-6"">Top Thickness 15mm</div> <div class=""column-12 column-lg-6"">Foot Size W15 D15 H95mm</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-305-047,55.50,FALSE,5056065618068,"https://seconique.co.uk/wp-content/uploads/2021/08/MADRID-TV-UNIT-BLACK-ACACIA-EFFECT-300-305-047-5-400x184.jpg
",1,"All Living Room"
838,300-305-047-madrid-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/08/MADRID-TV-UNIT-BLACK-ACACIA-EFFECT-300-305-047-1-400x305.jpg
",2,
839,300-305-047-madrid-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/08/MADRID-TV-UNIT-BLACK-ACACIA-EFFECT-300-305-047-2-400x149.jpg
",3,
840,300-305-047-madrid-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/08/MADRID-TV-UNIT-BLACK-ACACIA-EFFECT-300-305-047-3-400x155.jpg
",4,
841,300-305-047-madrid-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/08/MADRID-TV-UNIT-BLACK-ACACIA-EFFECT-300-305-047-4-293x400.jpg
",5,
842,300-305-047-madrid-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/08/MADRID-TV-UNIT-BLACK-ACACIA-EFFECT-300-305-047-6-400x176.jpg
",6,
843,300-305-047-madrid-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/08/MADRID-TV-UNIT-BLACK-ACACIA-EFFECT-300-305-047-7-400x154.jpg
",7,
844,300-305-047-madrid-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/08/MADRID-TV-UNIT-BLACK-ACACIA-EFFECT-300-305-047-8-400x387.jpg
",8,
845,300-305-047-madrid-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/08/MADRID-TV-UNIT-BLACK-ACACIA-EFFECT-300-305-047-9-400x267.jpg
",9,
855,300-305-028-milan-tv-unit,"Milan TV Unit","<br><h3> <h3>Sonoma Oak Effect Veneer/Clear Glass/Silver</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3><h3>Key Features</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 1000 x 400 x 500  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">2</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-305-028-101</td>   <td>1050 x 440 x 55</td> <td>0.0254</td> <td>13.70</td>   <td>1</td> </tr>   <tr>   <td>300-305-028-102</td>   <td>390 x 430 x 280</td> <td>0.0470</td> <td>7.50</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3><h3>Information &amp; Materials</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> GLASS, MDF, METAL, 3D PAPER VENEER</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- TOP SHELF SPACE W800 D290 H215MM--> <div class=""column-12 column-lg-6"">Top Shelf Space W800 D290 H215mm</div> <div class=""column-12 column-lg-6"">Bottom Shelf Space W800 D290 H135mm</div> <div class=""column-12 column-lg-6"">Top Thickness 8mm</div> <div class=""column-12 column-lg-6"">Tube Thickness 40mm</div> <div class=""column-12 column-lg-6"">Leg Thickness 120mm</div> <div class=""column-12 column-lg-6"">Shelf Thickness 5mm</div> <div class=""column-12 column-lg-6"">Width Of Frame 825mm</div> <div class=""column-12 column-lg-6"">Width Between Frame 590mm</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-305-028,54.00,FALSE,5056065609370,"https://seconique.co.uk/wp-content/uploads/2018/11/MILAN-TV-UNIT-LIGHT-SONOMA-OAKGLASS-2020-300-305-028-01-400x254.jpg
",1,"All Living Room"
856,300-305-028-milan-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/MILAN-TV-UNIT-LIGHT-SONOMA-OAKGLASS-2020-300-305-028-02-400x199.jpg
",2,
857,300-305-028-milan-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/MILAN-TV-UNIT-LIGHT-SONOMA-OAKGLASS-2020-300-305-028-03-328x400.jpg
",3,
858,300-305-028-milan-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/MILAN-TV-UNIT-LIGHT-SONOMA-OAKGLASS-2020-300-305-028-04-254x400.jpg
",4,
859,300-305-028-milan-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2018/11/MILAN-TV-UNIT-LIGHT-SONOMA-OAKGLASS-300-305-028-400x265.jpg
",5,
865,300-305-040-milan-tv-unit,"Milan TV Unit","<br><h3> <h3>Light Charcoal/Clear Glass/Silver</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3><h3>Key Features</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 1000 x 400 x 500  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">2</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-305-028-101</td>   <td>1050 x 440 x 55</td> <td>0.0254</td> <td>13.70</td>   <td>1</td> </tr>   <tr>   <td>300-305-040-102</td>   <td>390 x 430 x 280</td> <td>0.0470</td> <td>7.50</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3><h3>Information &amp; Materials</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> GLASS, MDF, METAL, 3D PAPER VENEER</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- TOP SHELF SPACE W800 D290 H215MM--> <div class=""column-12 column-lg-6"">Top Shelf Space W800 D290 H215mm</div> <div class=""column-12 column-lg-6"">Bottom Shelf Space W800 D290 H135mm</div> <div class=""column-12 column-lg-6"">Top Thickness 8mm</div> <div class=""column-12 column-lg-6"">Tube Thickness 40mm</div> <div class=""column-12 column-lg-6"">Leg Thickness 120mm</div> <div class=""column-12 column-lg-6"">Shelf Thickness 5mm</div> <div class=""column-12 column-lg-6"">Width Of Frame 825mm</div> <div class=""column-12 column-lg-6"">Width Between Frame 590mm</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-305-040,54.00,FALSE,5056065614398,"https://seconique.co.uk/wp-content/uploads/2019/12/MILAN-TV-UNIT-CHARCOALGLASS-2020-300-305-040-01-400x256.jpg
",1,"All Living Room"
866,300-305-040-milan-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/12/MILAN-TV-UNIT-CHARCOALGLASS-2020-300-305-040-03-329x400.jpg
",2,
867,300-305-040-milan-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/12/MILAN-TV-UNIT-CHARCOALGLASS-2020-300-305-040-02-400x197.jpg
",3,
868,300-305-040-milan-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2019/12/MILAN-TV-UNIT-CHARCOALGLASS-2020-300-305-040-04-247x400.jpg
",4,
873,300-305-044-montreal-tv-unit,"Montreal TV Unit","<br><h3> <h3>Grey/Oak Effect</h3> </h3><br> <div class=""panel_info"" id=""tabs-features""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_features""></span> <h3><h3><h3>Key Features</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Assembled Sizes W x D x H (MM)</h4> </div> <div class=""column-6""> 1180 x 400 x 605  </div> </div>  <div class=""row""> <!--div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>EAN-13 Barcode</h4> </div> <div class=""column-12""></div> </div> </div--> <div class=""column-6""> <div class=""row""> <div class=""column-12""> <h4>Quantity Of Cartons</h4> </div> <div class=""column-12"">1</div> </div> </div> </div> <div class=""row""> <table class=""table"">   <thead> <tr>   <th>Stock Code</th>   <th>Flatpack Dimensions (MM)</th>   <th>Cubic Capacity (M<sup>3</sup>)</th>   <th>Weight (Kg)</th>   <th>Ctn Qty</th> </tr>   </thead>   <tbody>   <tr>   <td>300-305-044-101</td>   <td>1241 x 461 x 104</td> <td>0.0595</td> <td>27.67</td>   <td>1</td> </tr> </tbody> </table> </div> </div> </div> <div class=""panel_info"" id=""tabs-info""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_info""></span> <h3><h3><h3>Information &amp; Materials</h3></h3></h3> </div> <div class=""inner_panel_info""> <div class=""row""> <div class=""column-12""> <h4>Product Materials</h4> </div> <div class=""column-12""> COMPOSITE BOARD, 3D PAINT VENEER, PLASTIC VENEER, MDF BACK PANEL, METAL HANDLE, METAL HINGES, PLASTIC FEET, PLASTIC BACK PANEL STRIP</div> </div> <div class=""row""> <div class=""column-12""> <h4>Extra Information</h4> </div>   <!-- TOP SHELF SPACE W445 D350 H190MM--> <div class=""column-12 column-lg-6"">Top Shelf Space W445 D350 H190mm</div> <div class=""column-12 column-lg-6"">Bottom Shelf Space W445 D350 H250mm</div> <div class=""column-12 column-lg-6"">Cupboard Space W305 D350 H450mm</div> <div class=""column-12 column-lg-6"">Door Size W335 H445mm</div> <div class=""column-12 column-lg-6"">Top Thickness 15mm</div> </div> </div> </div> <div class=""panel_info"" id=""tabs-downloads""> <div class=""action_nav_title mobile_collapse""> <span class=""icon icon20 i_downloads""></span> <br>",300-305-044,58.00,FALSE,5056065617030,"https://seconique.co.uk/wp-content/uploads/2021/03/MONTREAL-TV-UNIT-GREYOAK-EFFECT-2021-300-305-044-01-400x244.jpg
",1,"All Living Room"
874,300-305-044-montreal-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/03/MONTREAL-TV-UNIT-GREYOAK-EFFECT-2021-300-305-044-02-400x224.jpg
",2,
875,300-305-044-montreal-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/03/MONTREAL-TV-UNIT-GREYOAK-EFFECT-2021-300-305-044-03-400x203.jpg
",3,
876,300-305-044-montreal-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/03/MONTREAL-TV-UNIT-GREYOAK-EFFECT-2021-300-305-044-04-266x400.jpg
",4,
880,300-305-044-montreal-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/03/MONTREAL-TV-UNIT-GREYOAK-EFFECT-2021-300-305-044-05-400x204.jpg
",8,
881,300-305-044-montreal-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/03/MONTREAL-TV-UNIT-GREYOAK-EFFECT-2021-300-305-044-06-400x400.jpg
",9,
882,300-305-044-montreal-tv-unit,,,,,,,"https://seconique.co.uk/wp-content/uploads/2021/03/MONTREAL-TV-UNIT-GREYOAK-EFFECT-2021-300-305-044-07-394x400.jpg
",10,
